name,address,lng,lat
ケア２１大田,東京都大田区蒲田４－４１－１大熊ビル１階,139.71899,35.55954
月のうさぎ,東京都大田区南久が原２－１２－２,139.68594,35.57843
アスナロ介護ステーション蒲田事業所,東京都大田区蒲田四丁目４３番１２号クライム山本２０２号室,139.72011,35.55869
さくら・介護ステーションアイズ羽田,東京都大田区東糀谷２－１４－２１アーバンライフ大鳥居３０６号室,139.74152,35.55398
楽養ケアセンター株式会社,東京都大田区池上４丁目３０番１号　第９朝日ビル２０２,139.70531,35.57342
フルケアサービス,東京都大田区大森南２－６－５,139.74612,35.56353
ニチイケアセンター　羽田,東京都大田区西糀谷３－４１－３長藤ビル４階,139.73674,35.55275
特定非営利活動法人ビオラたすけあいワーカーズＡＣＴ大田,東京都大田区千鳥一丁目25番12号　大山ビル２階,139.69388,35.57184
あすか桜坂,東京都大田区田園調布本町４６－２クレセント田園調布２階,139.67561,35.5873
うらら訪問介護サービス,東京都大田区南馬込５－３１－４彩幸ハイム１階,139.70705,35.58698
ニチイケアセンター成城,東京都世田谷区成城２－４０－６三井生命成城ビル４F,139.59837,35.63962
株式会社　山本サービス,東京都世田谷区船橋一丁目９番１６号,139.62323,35.64769
訪問介護ナイスケア　世田谷,東京都世田谷区駒沢２－８－６ゆうコート１０１,139.65927,35.63358
株式会社リバイス,東京都世田谷区松原５－２６－１,139.6537,35.66223
株式会社　野沢トータルケア,東京都世田谷区野沢２－２４－２,139.66833,35.63406
ニチイケアセンター烏山,東京都世田谷区北烏山６－１－１６　,139.5997,35.67261
ヘルパーサービス和知,東京都世田谷区代沢５－７－３,139.66795,35.6556
株式会社　太子ホームヘルパーケア・サービス,東京都世田谷区若林１－１－２７　藤和若林コープ１０１,139.66522,35.64394
有限会社　玉川ケアサービス,東京都世田谷区玉川台１－１３－１４用賀武井ビル３０１、３０２号,139.63335,35.62468
ツクイ世田谷明大前,東京都世田谷区松原１－３９－１７レインボー松原１階,139.65166,35.66984
株式会社　アップル　ウェル　フェアー,東京都世田谷区南烏山６－４－１８　カルスハイツ３Ｆ,139.59991,35.6688
有限会社　石川ケアサービス,東京都世田谷区上北沢５－３５－１３,139.61528,35.67321
成城訪問介護ステーション,東京都世田谷区成城６－１３－１７　,139.59991,35.64156
ほほえみの木々,東京都世田谷区代沢４－２８－１２ＫＳハイム１階,139.66763,35.65342
透光介護支援センター,東京都世田谷区世田谷１－３５－１８,139.64935,35.64029
世田谷ホームヘルプサービス,東京都世田谷区世田谷１－２３－２　ＤＳＩビル１階,139.64774,35.64219
おおきなき世田谷,東京都世田谷区三軒茶屋１－３５－３　フルヤビル２階,139.67249,35.6425
やさしい手笹塚訪問介護事業所,東京都渋谷区笹塚１－６２－８キャッスルマンション４０３号,139.66269,35.67268
ニチイケアセンター北沢,東京都世田谷区大原１－２３－１５三京ビル３Ｆ,139.66162,35.66737
ニチイケアセンター三軒茶屋,東京都世田谷区三宿１－１４－２Ｏｇｕｒａ　ＢＬＤＧ　３Ｆ,139.67592,35.6469
ケアパートナー奥沢訪問介護事業所,東京都世田谷区奥沢３－３０－８メーゾン春木１階,139.67203,35.60196
ケアマーク世田谷,東京都世田谷区三軒茶屋一丁目２９番８号,139.66978,35.64107
やさしい手三軒茶屋訪問介護事業所,東京都世田谷区太子堂１－１２－３９三軒茶屋ビル２Ｆ,139.67386,35.64455
有限会社　ケアグループ合歓木,東京都世田谷区桜三丁目７番１６号　田中ビル２階,139.63824,35.63993
ヘルパーステーション青い鳥,東京都世田谷区奥沢７－１２－２５　２階,139.66385,35.60763
ヘルパーステーションきたみ,東京都世田谷区喜多見七丁目１２番４号　イズミハイム１０３号,139.59448,35.63227
ホームヘルプサービス　ソラスト世田谷,東京都世田谷区桜新町２－３１－５東芝桜新町ビル３Ｆ,139.63901,35.63349
ホームヘルパーステーションきたざわ苑,東京都世田谷区北沢５－２４－１８,139.67128,35.67003
ホームアンドケアサービスセンター,東京都世田谷区玉川台二丁目３番２０号　第５ＹＮビル４０７号,139.63133,35.62288
東京高齢協世田谷訪問介護青い空,東京都世田谷区弦巻一丁目３７番１０号,139.64908,35.6397
おおきなき明大前,東京都世田谷区松原２－３８－９明大前グランドハイツ１Ｆ,139.64792,35.66831
愛の羽・経堂,東京都世田谷区経堂２－１８－１５山口ビル,139.63359,35.6516
有限会社　おひさま,東京都世田谷区深沢５－２８－３,139.64905,35.61616
等々力の家訪問介護ステーション,東京都世田谷区等々力八丁目２６番１６号,139.65237,35.61715
やさしい手祖師谷訪問介護事業所,東京都世田谷区祖師谷３－３６－３０,139.60715,35.64579
在宅ケアサービスもえぎ,東京都世田谷区駒沢２－５３－１２　,139.65887,35.6362
給田　ヘルパーステーション,東京都世田谷区給田五丁目９番５号,139.58606,35.67208
訪問介護事業所　ケアステーション　連,東京都世田谷区下馬３－２２－１３丸伝ビルⅣ　２Ｆ,139.6729,35.63441
喜多見ホームヘルパーセンター,東京都世田谷区喜多見七丁目２０番２６号,139.59595,35.63247
特定非営利活動法人　　向日葵,東京都世田谷区世田谷三丁目１番２５号　フローリッシュ世田谷１階,139.64938,35.64297
もみの木ケアセンター,東京都世田谷区三宿２－１６－１４パール世田谷Ｂ１,139.67473,35.65187
株式会社　あかね,東京都世田谷区三軒茶屋２－１１－２０サンタワーズＤ棟８階,139.66916,35.64173
ケアセンター　やわら,東京都世田谷区代田６－３２－１,139.66296,35.66333
ケアメイト桜新町訪問介護事業所,東京都世田谷区桜新町２－２０－１６ＧＡＴＯ　Ｄ．Ｍ桜新町１Ｆ,139.64104,35.63231
ＮＰＯ・世田谷ゆりの木,東京都世田谷区船橋一丁目１番２号　山崎ビル２０１号室,139.62413,35.64746
愛の羽・世田谷西,東京都世田谷区砧６－１９－４,139.61008,35.64212
烏山　ホームヘルプサービス,東京都世田谷区粕谷２－２３－１,139.60916,35.66574
さくらケア上町訪問介護事業所,東京都世田谷区世田谷１－２２－１２　　グランデ世田谷２階,139.64748,35.64275
ホームヘルプサービス　ソラスト烏山,東京都世田谷区南烏山６－６－５安藤ビル１階,139.59886,35.66752
真気ケアサービス,東京都世田谷区経堂５－２０－６,139.62947,35.64738
株式会社　秋桜ケアサービス,東京都世田谷区深沢７－２２－１２　２Ｆ,139.64565,35.62217
やさしい手用賀訪問介護事業所,東京都世田谷区用賀２－３１－７　イイダアネックスⅠ　２階,139.63538,35.62472
やさしい手下高井戸訪問介護事業所,東京都世田谷区松原３－３０－１５シャイロビル２Ｆ,139.64201,35.66642
ＮＰＯ・ほっと介護サービス,東京都世田谷区赤堤１－２６－８赤堤（Ａ）ＨＯＵＳＥＷＥＳＴ Ｂ－１０１号,139.64055,35.65462
有限会社　介護けやき,東京都世田谷区世田谷四丁目１番１号,139.65477,35.64267
ケア２１　烏山,東京都世田谷区粕谷３－１５－２メゾネット田中,139.60507,35.66027
タウンライフケア桜上水,東京都世田谷区桜上水一丁目２０番１２号　シャトレ経堂２０１号,139.6297,35.65658
有限会社　しんあいケアセンターせたがや,東京都世田谷区世田谷１－１０－１５,139.6543,35.64175
アースサポート世田谷,東京都世田谷区用賀２－３１－４　,139.63538,35.62472
ライフサポートやすらぎ,東京都世田谷区若林３－１７－１２芳和荘２０１,139.65508,35.64244
さわやか介護センター,東京都世田谷区八幡山３－１０－１４　てらーるはうす１０１,139.61874,35.66464
ニチイケアセンター　用賀,東京都世田谷区用賀３－９－１２,139.63838,35.62975
かいごの里,東京都世田谷区桜３－１８－９クレール世田谷４０１,139.63492,35.64016
白尾美和ケアサービス,東京都世田谷区代沢三丁目２６番１７号,139.66931,35.65691
ケアステーション　こころ,東京都世田谷区宇奈根２－１４－２８,139.59949,35.6223
指定訪問介護事業所きびだんご,東京都世田谷区玉堤１－２０－１９新東京園マンション３０４,139.65051,35.596
ウェルビーイング成城,東京都世田谷区成城２－４０－８ベルクハイム成城３０３号,139.59837,35.63962
有限会社ケアー・ホープ,東京都世田谷区砧１－１４－３,139.61823,35.63654
テルウェル東日本　西世田谷介護センタ,東京都世田谷区祖師谷６－１９－１８塚戸医療館２階,139.60851,35.65479
ケアステーションたね,東京都世田谷区赤堤５－３２－４共栄荘１０１,139.63736,35.66534
マリス・ステラ等々力ステーション,東京都世田谷区等々力３－６－１５　ナノックスビル５０３号,139.64687,35.60899
介護医療センターこじろー丸,東京都世田谷区南烏山４－９－２３コーポあさひ１０２,139.60213,35.66929
